,model,variable,value
10536,cox3,auc1,0.939594975
10537,cox3,auc1,0.917532108
10538,cox3,auc1,0.922617801
10539,cox3,auc1,0.876250155
10540,cox3,auc1,0.950769439
10541,cox3,auc1,0.909735773
10542,cox3,auc1,0.784635673
10543,cox3,auc1,0.83079232
10544,cox3,auc1,0.890281729
10545,cox3,auc1,0.978450259
10546,cox3,auc1,0.957559614
10547,cox3,auc1,0.97164665
10548,cox3,auc1,0.93375711
10549,cox3,auc1,0.824701641
10550,cox3,auc1,0.86584893
10551,cox3,auc1,0.903389379
10552,cox3,auc1,0.947140881
10553,cox3,auc1,0.911012609
10554,cox3,auc1,0.832672898
10555,cox3,auc1,0.906814903
10556,cox3,auc1,0.882596964
10557,cox3,auc1,0.885634336
10558,cox3,auc1,0.943504867
10559,cox3,auc1,0.963160906
10560,cox3,auc1,0.878641279
10561,cox4,auc1,0.915321682
10562,cox4,auc1,0.866080699
10563,cox4,auc1,0.7984457
10564,cox4,auc1,0.960042184
10565,cox4,auc1,0.902201032
10566,cox4,auc1,0.892224574
10567,cox4,auc1,0.909488704
10568,cox4,auc1,0.9494468
10569,cox4,auc1,0.810185622
10570,cox4,auc1,0.893309592
10571,cox4,auc1,0.944114995
10572,cox4,auc1,0.932056371
10573,cox4,auc1,0.801792201
10574,cox4,auc1,0.88676189
10575,cox4,auc1,0.89763029
10576,cox4,auc1,0.931165944
10577,cox4,auc1,0.88036067
10578,cox4,auc1,0.879625567
10579,cox4,auc1,0.890389518
10580,cox4,auc1,0.883031282
10581,cox4,auc1,0.890814261
10582,cox4,auc1,0.930519646
10583,cox4,auc1,0.864624914
10584,cox4,auc1,0.883356458
10585,cox4,auc1,0.961312421
10586,cox4,auc1,0.868989687
10587,cox4,auc1,0.934586912
10588,cox4,auc1,0.906836968
10589,cox4,auc1,0.913420636
10590,cox4,auc1,0.827241352
10591,cox4,auc1,0.957568542
10592,cox4,auc1,0.879036721
10593,cox4,auc1,0.898411623
10594,cox4,auc1,0.868189485
10595,cox4,auc1,0.861928945
10596,cox4,auc1,0.921674713
10597,cox4,auc1,0.795389211
10598,cox4,auc1,0.891867687
10599,cox4,auc1,0.884652348
10600,cox4,auc1,0.957434837
10601,cox4,auc1,0.906612172
10602,cox4,auc1,0.836610001
10603,cox4,auc1,0.919097067
10604,cox4,auc1,0.973604572
10605,cox4,auc1,0.83510532
10606,cox4,auc1,0.843697371
10607,cox4,auc1,0.948045392
10608,cox4,auc1,0.898993381
10609,cox4,auc1,0.845932292
10610,cox4,auc1,0.961528772
10611,cox4,auc1,0.886662918
10612,cox4,auc1,0.891209502
10613,cox4,auc1,0.889073654
10614,cox4,auc1,0.835607997
10615,cox4,auc1,0.953156486
10616,cox4,auc1,0.894800961
10617,cox4,auc1,0.909181549
10618,cox4,auc1,0.911712526
10619,cox4,auc1,0.862452548
10620,cox4,auc1,0.918511716
10621,cox4,auc1,0.882308913
10622,cox4,auc1,0.861951246
10623,cox4,auc1,0.937307319
10624,cox4,auc1,0.949784761
10625,cox4,auc1,0.761385485
10626,cox4,auc1,0.799333715
10627,cox4,auc1,0.931391246
10628,cox4,auc1,0.874393776
10629,cox4,auc1,0.882246279
10630,cox4,auc1,0.96749268
10631,cox4,auc1,0.969384602
10632,cox4,auc1,0.954351276
10633,cox4,auc1,0.831308975
10634,cox4,auc1,0.869577971
10635,cox4,auc1,0.850422411
10636,cox4,auc1,0.939594975
10637,cox4,auc1,0.887888627
10638,cox4,auc1,0.922617801
10639,cox4,auc1,0.876250155
10640,cox4,auc1,0.928381781
10641,cox4,auc1,0.909735773
10642,cox4,auc1,0.739198917
10643,cox4,auc1,0.83079232
10644,cox4,auc1,0.890281729
10645,cox4,auc1,0.977091199
10646,cox4,auc1,0.940245442
10647,cox4,auc1,0.930308498
10648,cox4,auc1,0.912162014
10649,cox4,auc1,0.824701641
10650,cox4,auc1,0.86584893
10651,cox4,auc1,0.840560137
10652,cox4,auc1,0.906134059
10653,cox4,auc1,0.911012609
10654,cox4,auc1,0.832672898
10655,cox4,auc1,0.906814903
10656,cox4,auc1,0.882596964
10657,cox4,auc1,0.885634336
10658,cox4,auc1,0.945270585
10659,cox4,auc1,0.938212168
10660,cox4,auc1,0.863571699
10661,pcox1,auc1,0.920396103
10662,pcox1,auc1,0.871098465
10663,pcox1,auc1,0.878842621
10664,pcox1,auc1,0.961718315
10665,pcox1,auc1,0.89805691
10666,pcox1,auc1,0.886079294
10667,pcox1,auc1,0.952554379
10668,pcox1,auc1,0.942949325
10669,pcox1,auc1,0.848922681
10670,pcox1,auc1,0.940210256
10671,pcox1,auc1,0.933893943
10672,pcox1,auc1,0.955478057
10673,pcox1,auc1,0.815756215
10674,pcox1,auc1,0.911416262
10675,pcox1,auc1,0.890102866
10676,pcox1,auc1,0.925929639
10677,pcox1,auc1,0.880188641
10678,pcox1,auc1,0.93356133
10679,pcox1,auc1,0.912058754
10680,pcox1,auc1,0.894272578
10681,pcox1,auc1,0.89688949
10682,pcox1,auc1,0.942542662
10683,pcox1,auc1,0.866808989
10684,pcox1,auc1,0.932162147
10685,pcox1,auc1,0.972302347
10686,pcox1,auc1,0.856191443
10687,pcox1,auc1,0.979195768
10688,pcox1,auc1,0.895777596
10689,pcox1,auc1,0.889596797
10690,pcox1,auc1,0.890999
10691,pcox1,auc1,0.959181426
10692,pcox1,auc1,0.920001666
10693,pcox1,auc1,0.908565464
10694,pcox1,auc1,0.93153245
10695,pcox1,auc1,0.855359362
10696,pcox1,auc1,0.916499643
10697,pcox1,auc1,0.845084003
10698,pcox1,auc1,0.913447061
10699,pcox1,auc1,0.901768322
10700,pcox1,auc1,0.970629464
10701,pcox1,auc1,0.909642025
10702,pcox1,auc1,0.862394795
10703,pcox1,auc1,0.936862587
10704,pcox1,auc1,0.971289673
10705,pcox1,auc1,0.895233054
10706,pcox1,auc1,0.896667021
10707,pcox1,auc1,0.93668434
10708,pcox1,auc1,0.893583074
10709,pcox1,auc1,0.898220267
10710,pcox1,auc1,0.952277869
10711,pcox1,auc1,0.91759461
10712,pcox1,auc1,0.880287686
10713,pcox1,auc1,0.950028925
10714,pcox1,auc1,0.833633419
10715,pcox1,auc1,0.964848237
10716,pcox1,auc1,0.938951575
10717,pcox1,auc1,0.926333031
10718,pcox1,auc1,0.944236057
10719,pcox1,auc1,0.863498745
10720,pcox1,auc1,0.92193321
10721,pcox1,auc1,0.911122973
10722,pcox1,auc1,0.927482853
10723,pcox1,auc1,0.981499725
10724,pcox1,auc1,0.961335789
10725,pcox1,auc1,0.755279114
10726,pcox1,auc1,0.853386172
10727,pcox1,auc1,0.946690723
10728,pcox1,auc1,0.86854767
10729,pcox1,auc1,0.878239006
10730,pcox1,auc1,0.954345209
10731,pcox1,auc1,0.96597262
10732,pcox1,auc1,0.967935783
10733,pcox1,auc1,0.898458888
10734,pcox1,auc1,0.889043908
10735,pcox1,auc1,0.820674941
10736,pcox1,auc1,0.955310034
10737,pcox1,auc1,0.920038923
10738,pcox1,auc1,0.943153874
10739,pcox1,auc1,0.878173508
10740,pcox1,auc1,0.937736335
10741,pcox1,auc1,0.906949305
10742,pcox1,auc1,0.807480504
10743,pcox1,auc1,0.833974388
10744,pcox1,auc1,0.932884656
10745,pcox1,auc1,0.977073266
10746,pcox1,auc1,0.951489864
10747,pcox1,auc1,0.966001681
10748,pcox1,auc1,0.937002263
10749,pcox1,auc1,0.849846574
10750,pcox1,auc1,0.871578422
10751,pcox1,auc1,0.909815273
10752,pcox1,auc1,0.937281024
10753,pcox1,auc1,0.899811251
10754,pcox1,auc1,0.844784158
10755,pcox1,auc1,0.959180261
10756,pcox1,auc1,0.884734876
10757,pcox1,auc1,0.882734892
10758,pcox1,auc1,0.941748145
10759,pcox1,auc1,0.960979647
10760,pcox1,auc1,0.886469012
10761,pcox2,auc1,0.5
10762,pcox2,auc1,0.530612245
10763,pcox2,auc1,0.887384631
10764,pcox2,auc1,0.5
10765,pcox2,auc1,0.895286675
10766,pcox2,auc1,0.5
10767,pcox2,auc1,0.5
10768,pcox2,auc1,0.5
10769,pcox2,auc1,0.851696116
10770,pcox2,auc1,0.936600338
10771,pcox2,auc1,0.530612245
10772,pcox2,auc1,0.5
10773,pcox2,auc1,0.815868728
10774,pcox2,auc1,0.911339133
10775,pcox2,auc1,0.890102866
10776,pcox2,auc1,0.5
10777,pcox2,auc1,0.883842653
10778,pcox2,auc1,0.556818182
10779,pcox2,auc1,0.5
10780,pcox2,auc1,0.889124144
10781,pcox2,auc1,0.899952989
10782,pcox2,auc1,0.5
10783,pcox2,auc1,0.5
10784,pcox2,auc1,0.5
10785,pcox2,auc1,0.5
10786,pcox2,auc1,0.5
10787,pcox2,auc1,0.977699071
10788,pcox2,auc1,0.900042021
10789,pcox2,auc1,0.883690517
10790,pcox2,auc1,0.887884003
10791,pcox2,auc1,0.5
10792,pcox2,auc1,0.454545455
10793,pcox2,auc1,0.5
10794,pcox2,auc1,0.926242067
10795,pcox2,auc1,0.5
10796,pcox2,auc1,0.5
10797,pcox2,auc1,0.5
10798,pcox2,auc1,0.606382979
10799,pcox2,auc1,0.5
10800,pcox2,auc1,0.611111111
10801,pcox2,auc1,0.5
10802,pcox2,auc1,0.867417454
10803,pcox2,auc1,0.5
10804,pcox2,auc1,0.971186933
10805,pcox2,auc1,0.5
10806,pcox2,auc1,0.512195122
10807,pcox2,auc1,0.5
10808,pcox2,auc1,0.5
10809,pcox2,auc1,0.583333333
10810,pcox2,auc1,0.952277869
10811,pcox2,auc1,0.914832706
10812,pcox2,auc1,0.56
10813,pcox2,auc1,0.950028925
10814,pcox2,auc1,0.831853676
10815,pcox2,auc1,0.966791227
10816,pcox2,auc1,0.935277409
10817,pcox2,auc1,0.5
10818,pcox2,auc1,0.940416462
10819,pcox2,auc1,0.5
10820,pcox2,auc1,0.92193321
10821,pcox2,auc1,0.5
10822,pcox2,auc1,0.930984932
10823,pcox2,auc1,0.5
10824,pcox2,auc1,0.5
10825,pcox2,auc1,0.755279114
10826,pcox2,auc1,0.85573386
10827,pcox2,auc1,0.944282314
10828,pcox2,auc1,0.5
10829,pcox2,auc1,0.5
10830,pcox2,auc1,0.952874631
