"","model","variable","value"
"155","pcox2","hc",0.852941176470588
"156","pcox2","hc",0.35
"157","pcox2","hc",0.848484848484849
"158","pcox2","hc",0.8
"159","pcox2","hc",0.485714285714286
"160","pcox2","hc",0.533333333333333
"161","pcox2","hc",0.515151515151515
"162","pcox2","hc",0.533333333333333
"163","pcox2","hc",0.733333333333333
"164","pcox2","hc",0.485714285714286
"165","pcox2","hc",0.761904761904762
"166","pcox2","hc",0.34375
"167","pcox2","hc",0.576923076923077
"168","pcox2","hc",0.6
"169","pcox2","hc",0.619047619047619
"170","pcox2","hc",0.757575757575758
"171","pcox2","hc",0.575757575757576
"172","pcox2","hc",0.363636363636364
"173","pcox2","hc",0.575757575757576
"174","pcox2","hc",0.846153846153846
"175","pcox2","hc",0.769230769230769
"176","pcox2","hc",0.363636363636364
"177","pcox2","hc",0.8
"178","pcox2","hc",0.380952380952381
"179","pcox2","hc",0.766666666666667
"180","pcox2","hc",0.653846153846154
"181","pcox2","hc",0.636363636363636
"182","pcox2","hc",0.303030303030303
"183","pcox2","hc",0.606060606060606
"184","pcox2","hc",0.571428571428571
"185","pcox2","hc",0.6
"186","pcox2","hc",0.566666666666667
"187","pcox2","hc",0.787878787878788
"188","pcox2","hc",0.6
"189","pcox2","hc",0.461538461538462
"190","pcox2","hc",0.615384615384615
"191","pcox2","hc",0.457142857142857
"192","pcox2","hc",0.722222222222222
"193","pcox2","hc",0.384615384615385
"194","pcox2","hc",0.8
"195","pcox2","hc",0.5
"196","pcox2","hc",0.75
"197","pcox2","hc",0.441176470588235
"198","pcox2","hc",0.576923076923077
"199","pcox2","hc",1
"200","pcox2","hc",0.8
"201","pcox2","hc",0.6875
"202","pcox2","hc",0.476190476190476
"203","pcox2","hc",0.575757575757576
"204","pcox2","hc",0.692307692307692
"205","pcox2","hc",0.457142857142857
"206","pcox2","hc",0.666666666666667
"207","pcox2","hc",0.523809523809524
"208","pcox2","hc",0.5
"209","pcox2","hc",0.6
"210","pcox2","hc",0.628571428571429
"211","pcox2","hc",0.633333333333333
"212","pcox2","hc",0.730769230769231
"213","pcox2","hc",0.666666666666667
"214","pcox2","hc",0.696969696969697
"215","pcox2","hc",0.366666666666667
"216","pcox2","hc",0.806451612903226
"217","pcox2","hc",0.666666666666667
"218","pcox2","hc",0.555555555555556
"219","pcox2","hc",0.6
"220","pcox2","hc",0.619047619047619
"221","pcox2","hc",0.575757575757576
"222","pcox2","hc",0.714285714285714
"223","pcox2","hc",0.884615384615385
"224","pcox2","hc",0.566666666666667
"225","pcox2","hc",0.307692307692308
"226","pcox2","hc",0.708333333333333
"227","pcox2","hc",0.615384615384615
"228","pcox2","hc",0.371428571428571
"229","pcox2","hc",0.533333333333333
"230","pcox2","hc",0.818181818181818
"231","pcox2","hc",0.40625
"232","pcox2","hc",0.80952380952381
"233","pcox2","hc",0.619047619047619
"234","pcox2","hc",0.628571428571429
"235","pcox2","hc",0.685714285714286
"236","pcox2","hc",0.696969696969697
"237","pcox2","hc",0.923076923076923
"238","pcox2","hc",0.633333333333333
"239","pcox2","hc",0.7
"240","pcox2","hc",0.575757575757576
"241","pcox3","hc",0.735294117647059
"242","pcox3","hc",0.8
"243","pcox3","hc",0.606060606060606
"244","pcox3","hc",0.636363636363636
"245","pcox3","hc",0.466666666666667
"246","pcox3","hc",0.676470588235294
"247","pcox3","hc",0.727272727272727
"248","pcox3","hc",0.846153846153846
"249","pcox3","hc",0.566666666666667
"250","pcox3","hc",0.615384615384615
"251","pcox3","hc",0.666666666666667
"252","pcox3","hc",0.727272727272727
"253","pcox3","hc",0.285714285714286
"254","pcox3","hc",0.457142857142857
"255","pcox3","hc",0.882352941176471
"256","pcox3","hc",0.3
"257","pcox3","hc",0.848484848484849
"258","pcox3","hc",0.6
"259","pcox3","hc",0.571428571428571
"260","pcox3","hc",0.6
"261","pcox3","hc",0.454545454545455
"262","pcox3","hc",0.533333333333333
"263","pcox3","hc",0.7
"264","pcox3","hc",0.571428571428571
"265","pcox3","hc",0.857142857142857
"266","pcox3","hc",0.5
"267","pcox3","hc",0.615384615384615
"268","pcox3","hc",0.542857142857143
"269","pcox3","hc",0.666666666666667
"270","pcox3","hc",0.606060606060606
"271","pcox3","hc",0.636363636363636
"272","pcox3","hc",0.545454545454545
"273","pcox3","hc",0.484848484848485
"274","pcox3","hc",0.884615384615385
"275","pcox3","hc",0.692307692307692
"276","pcox3","hc",0.363636363636364
