"","model","variable","value"
"1","pcox1","hc",0.641304347826087
"2","pcox1","hc",0.673076923076923
"3","pcox1","hc",0.604395604395604
"4","pcox1","hc",0.615384615384615
"5","pcox1","hc",0.796610169491525
"6","pcox1","hc",0.602040816326531
"7","pcox1","hc",0.730769230769231
"8","pcox1","hc",0.746987951807229
"9","pcox1","hc",0.571428571428571
"10","pcox1","hc",0.844155844155844
"11","pcox1","hc",0.746666666666667
"12","pcox1","hc",0.607142857142857
"13","pcox1","hc",0.567307692307692
"14","pcox1","hc",0.75
"15","pcox1","hc",0.779411764705882
"16","pcox1","hc",0.8
"17","pcox1","hc",0.657142857142857
"18","pcox1","hc",0.76
"19","pcox1","hc",0.55
"20","pcox1","hc",0.733333333333333
"21","pcox1","hc",0.771739130434783
"22","pcox1","hc",0.792452830188679
"23","pcox1","hc",0.608695652173913
"24","pcox1","hc",0.816666666666667
"25","pcox1","hc",0.488636363636364
"26","pcox1","hc",0.684782608695652
"27","pcox1","hc",0.642857142857143
"28","pcox1","hc",0.58695652173913
"29","pcox1","hc",0.671052631578947
"30","pcox1","hc",0.738095238095238
"31","pcox1","hc",0.758241758241758
"32","pcox1","hc",0.630769230769231
"33","pcox1","hc",0.810810810810811
"34","pcox1","hc",0.72289156626506
"35","pcox1","hc",0.605263157894737
"36","pcox1","hc",0.702380952380952
"37","pcox1","hc",0.707070707070707
"38","pcox1","hc",0.615384615384615
"39","pcox1","hc",0.728813559322034
"40","pcox1","hc",0.710843373493976
"41","pcox1","hc",0.476190476190476
"42","pcox1","hc",0.828571428571429
"43","pcox1","hc",0.79047619047619
"44","pcox1","hc",0.676470588235294
"45","pcox1","hc",0.533333333333333
"46","pcox1","hc",0.728260869565217
"47","pcox1","hc",0.746987951807229
"48","pcox1","hc",0.784615384615385
"49","pcox1","hc",0.608695652173913
"50","pcox1","hc",0.409638554216867
"51","pcox1","hc",0.697247706422018
"52","pcox1","hc",0.777777777777778
"53","pcox1","hc",0.795918367346939
"54","pcox1","hc",0.444444444444444
"55","pcox1","hc",0.717948717948718
"56","pcox1","hc",0.717171717171717
"57","pcox1","hc",0.785714285714286
"58","pcox1","hc",0.684782608695652
"59","pcox1","hc",0.63855421686747
"60","pcox1","hc",0.550724637681159
"61","pcox1","hc",0.739130434782609
"62","pcox1","hc",0.703296703296703
"63","pcox1","hc",0.573333333333333
"64","pcox1","hc",0.695652173913043
"65","pcox1","hc",0.652173913043478
"66","pcox1","hc",0.601941747572815
"67","pcox1","hc",0.534246575342466
"68","pcox1","hc",0.876923076923077
"69","pcox1","hc",0.768115942028985
"70","pcox1","hc",0.552631578947368
"71","pcox1","hc",0.554054054054054
"72","pcox1","hc",0.6
