"","model","variable","value"
"166","pcox2","hc",0.5
"167","pcox2","hc",0.5
"168","pcox2","hc",0.5
"169","pcox2","hc",0.5
"170","pcox2","hc",0.5
"171","pcox2","hc",0.5
"172","pcox2","hc",0.5
"173","pcox2","hc",0.5
"174","pcox2","hc",0.5
"175","pcox2","hc",0.5
"176","pcox2","hc",0.5
"177","pcox2","hc",0.5
"178","pcox2","hc",0.5
"179","pcox2","hc",0.5
"180","pcox2","hc",0.5
"181","pcox2","hc",0.5
"182","pcox2","hc",0.5
"183","pcox2","hc",0.5
"184","pcox2","hc",0.5
"185","pcox2","hc",0.5
"186","pcox2","hc",0.5
"187","pcox2","hc",0.5
"188","pcox2","hc",0.5
"189","pcox2","hc",0.5
"190","pcox2","hc",0.5
"191","pcox2","hc",0.5
"192","pcox2","hc",0.5
"193","pcox2","hc",0.5
"194","pcox2","hc",0.5
"195","pcox2","hc",0.5
"196","pcox2","hc",0.5
"197","pcox2","hc",0.5
"198","pcox2","hc",0.5
"199","pcox2","hc",0.5
"200","pcox2","hc",0.5
"201","pcox3","hc",0.484848484848485
"202","pcox3","hc",0.5
"203","pcox3","hc",0.5
"204","pcox3","hc",0.714285714285714
"205","pcox3","hc",0.580645161290323
"206","pcox3","hc",0.5
"207","pcox3","hc",0.455882352941176
"208","pcox3","hc",0.5
"209","pcox3","hc",0.5
"210","pcox3","hc",0.5
"211","pcox3","hc",0.5
"212","pcox3","hc",0.5
"213","pcox3","hc",0.482758620689655
"214","pcox3","hc",0.5
"215","pcox3","hc",0.5
"216","pcox3","hc",0.611111111111111
"217","pcox3","hc",0.686274509803922
"218","pcox3","hc",0.615384615384615
"219","pcox3","hc",0.555555555555556
"220","pcox3","hc",0.5
"221","pcox3","hc",0.596491228070175
"222","pcox3","hc",0.5
"223","pcox3","hc",0.5
"224","pcox3","hc",0.730769230769231
"225","pcox3","hc",0.583333333333333
"226","pcox3","hc",0.5
"227","pcox3","hc",0.5
"228","pcox3","hc",0.5
"229","pcox3","hc",0.517241379310345
"230","pcox3","hc",0.5
"231","pcox3","hc",0.257142857142857
"232","pcox3","hc",0.5
"233","pcox3","hc",0.457142857142857
"234","pcox3","hc",0.5
"235","pcox3","hc",0.509433962264151
"236","pcox3","hc",0.5
"237","pcox3","hc",0.5
"238","pcox3","hc",0.5
"239","pcox3","hc",0.535714285714286
"240","pcox3","hc",0.5
"241","pcox3","hc",0.675
"242","pcox3","hc",0.5
"243","pcox3","hc",0.4
"244","pcox3","hc",0.61038961038961
"245","pcox3","hc",0.5
"246","pcox3","hc",0.5
"247","pcox3","hc",0.5
"248","pcox3","hc",0.5
"249","pcox3","hc",0.7125
"250","pcox3","hc",0.688524590163934
"251","pcox3","hc",0.291666666666667
"252","pcox3","hc",0.735849056603774
"253","pcox3","hc",0.666666666666667
"254","pcox3","hc",0.5
"255","pcox3","hc",0.5
"256","pcox3","hc",0.5
"257","pcox3","hc",0.5
"258","pcox3","hc",0.415094339622642
"259","pcox3","hc",0.777777777777778
"260","pcox3","hc",0.625
"261","pcox3","hc",0.666666666666667
"262","pcox3","hc",0.76
"263","pcox3","hc",0.5
"264","pcox3","hc",0.5
"265","pcox3","hc",0.543478260869565
"266","pcox3","hc",0.642857142857143
"267","pcox3","hc",0.5
"268","pcox3","hc",0.5
"269","pcox3","hc",0.5
"270","pcox3","hc",0.5
"271","pcox3","hc",0.594202898550725
"272","pcox3","hc",0.450980392156863
"273","pcox3","hc",0.597014925373134
"274","pcox3","hc",0.529411764705882
"275","pcox3","hc",0.85
"276","pcox3","hc",0.568181818181818
"277","pcox3","hc",0.448275862068966
"278","pcox3","hc",0.5
"279","pcox3","hc",0.5
"280","pcox3","hc",0.707317073170732
"281","pcox3","hc",0.5
"282","pcox3","hc",0
"283","pcox3","hc",0.535211267605634
"284","pcox3","hc",0.5
"285","pcox3","hc",0.5
"286","pcox3","hc",0.64
"287","pcox3","hc",0.744186046511628
"288","pcox3","hc",0.5
"289","pcox3","hc",0.5
"290","pcox3","hc",0.69047619047619
"291","pcox3","hc",0.5
"292","pcox3","hc",0.62962962962963
"293","pcox3","hc",0.683333333333333
"294","pcox3","hc",0.5
"295","pcox3","hc",0.516129032258065
"296","pcox3","hc",0.5
"297","pcox3","hc",0.5
"298","pcox3","hc",0.5
"299","pcox3","hc",0.5
"300","pcox3","hc",0.5
"301","rsf1","hc",0.5
"302","rsf1","hc",0.776119402985075
"303","rsf1","hc",0.444444444444444
"304","rsf1","hc",0.742857142857143
"305","rsf1","hc",0.758064516129032
"306","rsf1","hc",0.607142857142857
"307","rsf1","hc",0.617647058823529
"308","rsf1","hc",0.80952380952381
"309","rsf1","hc",0.793650793650794
"310","rsf1","hc",0.691176470588235
"311","rsf1","hc",0.505494505494505
"312","rsf1","hc",0.861111111111111
"313","rsf1","hc",0.827586206896552
"314","rsf1","hc",0.671641791044776
"315","rsf1","hc",0.764705882352941
"316","rsf1","hc",0.574074074074074
"317","rsf1","hc",0.647058823529412
"318","rsf1","hc",0.717948717948718
"319","rsf1","hc",0.472222222222222
"320","rsf1","hc",0.785714285714286
"321","rsf1","hc",0.614035087719298
"322","rsf1","hc",0.782051282051282
"323","rsf1","hc",0.758620689655172
"324","rsf1","hc",0.615384615384615
"325","rsf1","hc",0.633333333333333
"326","rsf1","hc",0.666666666666667
"327","rsf1","hc",0.833333333333333
"328","rsf1","hc",0.82
"329","rsf1","hc",0.655172413793103
"330","rsf1","hc",0.661538461538462
"331","rsf1","hc",0.628571428571429
"332","rsf1","hc",0.842105263157895
"333","rsf1","hc",0.485714285714286
"334","rsf1","hc",0.560975609756098
"335","rsf1","hc",0.773584905660377
"336","rsf1","hc",0.75
"337","rsf1","hc",0.753623188405797
