"","model","variable","value"
"1","pcox1","hc",0.679909194097616
"2","pcox1","hc",0.715437788018433
"3","pcox1","hc",0.632009345794392
"4","pcox1","hc",0.632390745501285
"5","pcox1","hc",0.59492385786802
"6","pcox1","hc",0.738165680473373
"7","pcox1","hc",0.624454148471616
"8","pcox1","hc",0.685368536853685
"9","pcox1","hc",0.651237890204521
"10","pcox1","hc",0.572033898305085
"11","pcox1","hc",0.58351409978308
"12","pcox1","hc",0.700236966824645
"13","pcox1","hc",0.649507119386637
"14","pcox1","hc",0.643268124280783
"15","pcox1","hc",0.61438679245283
"16","pcox1","hc",0.659198113207547
"17","pcox1","hc",0.658314350797267
"18","pcox1","hc",0.672919109026964
"19","pcox1","hc",0.690710382513661
"20","pcox1","hc",0.697699890470975
"21","pcox1","hc",0.671149144254279
"22","pcox1","hc",0.712630359212051
"23","pcox1","hc",0.603603603603604
"24","pcox1","hc",0.597222222222222
"25","pcox1","hc",0.641488162344983
"26","pcox1","hc",0.684964200477327
"27","pcox1","hc",0.65203426124197
"28","pcox1","hc",0.708690330477356
"29","pcox1","hc",0.618834080717489
"30","pcox1","hc",0.56140350877193
"31","pcox1","hc",0.68564650059312
"32","pcox1","hc",0.664550264550265
"33","pcox1","hc",0.585093167701863
"34","pcox1","hc",0.740820734341253
"35","pcox1","hc",0.642611683848797
"36","pcox1","hc",0.638644918444166
"37","pcox1","hc",0.722288438617402
"38","pcox1","hc",0.60093896713615
"39","pcox1","hc",0.619834710743802
"40","pcox1","hc",0.678223185265439
"41","pcox1","hc",0.659691629955947
"42","pcox1","hc",0.736782902137233
"43","pcox1","hc",0.567477876106195
"44","pcox1","hc",0.668146503884573
"45","pcox1","hc",0.647058823529412
"46","pcox1","hc",0.657039711191336
"47","pcox1","hc",0.691788526434196
"48","pcox1","hc",0.708290685772774
"49","pcox1","hc",0.6484375
"50","pcox1","hc",0.568706118355065
"51","pcox1","hc",0.56318407960199
"52","pcox1","hc",0.730379746835443
"53","pcox1","hc",0.639751552795031
"54","pcox1","hc",0.629847238542891
"55","pcox1","hc",0.599348534201954
"56","pcox1","hc",0.694386694386694
"57","pcox1","hc",0.693803159173755
"58","pcox1","hc",0.492520138089758
"59","pcox1","hc",0.639344262295082
"60","pcox1","hc",0.648
"61","pcox1","hc",0.639953542392567
"62","pcox1","hc",0.623376623376623
"63","pcox1","hc",0.62
"64","pcox1","hc",0.668973471741638
"65","pcox1","hc",0.626865671641791
"66","pcox1","hc",0.516919486581097
"67","pcox1","hc",0.67607223476298
"68","pcox1","hc",0.623843782117163
"69","pcox1","hc",0.705128205128205
"70","pcox1","hc",0.685983827493261
"71","pcox1","hc",0.630409356725146
"72","pcox1","hc",0.647256438969765
"73","pcox1","hc",0.60955710955711
"74","pcox1","hc",0.661680092059839
"75","pcox1","hc",0.697699890470975
"76","pcox1","hc",0.651835372636263
"77","pcox1","hc",0.670045045045045
"78","pcox1","hc",0.717514124293785
"79","pcox1","hc",0.663824604141291
"80","pcox1","hc",0.638513513513513
"81","pcox1","hc",0.691767068273092
"82","pcox1","hc",0.667052023121387
"83","pcox1","hc",0.728501228501228
"84","pcox1","hc",0.639030612244898
"85","pcox1","hc",0.65414364640884
"86","pcox1","hc",0.679086538461538
"87","pcox1","hc",0.652223489167617
"88","pcox1","hc",0.556701030927835
"89","pcox1","hc",0.710801393728223
"90","pcox1","hc",0.686157517899761
"91","pcox1","hc",0.651296829971182
"92","pcox1","hc",0.634860050890585
"93","pcox1","hc",0.538849646821393
"94","pcox1","hc",0.728100113765643
"95","pcox1","hc",0.704918032786885
"96","pcox1","hc",0.605603448275862
"97","pcox1","hc",0.615384615384615
"98","pcox1","hc",0.659698025551684
"99","pcox1","hc",0.667441860465116
"100","pcox1","hc",0.640724946695096
"101","pcox2","hc",0.5
"102","pcox2","hc",0.5
"103","pcox2","hc",0.5
"104","pcox2","hc",0.5
"105","pcox2","hc",0.57258883248731
"106","pcox2","hc",0.5
"107","pcox2","hc",0.5
"108","pcox2","hc",0.66006600660066
"109","pcox2","hc",0.5
"110","pcox2","hc",0.5
"111","pcox2","hc",0.5
"112","pcox2","hc",0.726303317535545
"113","pcox2","hc",0.723986856516977
"114","pcox2","hc",0.5
"115","pcox2","hc",0.5
"116","pcox2","hc",0.5
"117","pcox2","hc",0.5
"118","pcox2","hc",0.64126611957796
