"","model","variable","value"
"1","pcox1","hc",0.62621359223301
"2","pcox1","hc",0.687150837988827
"3","pcox1","hc",0.528846153846154
"4","pcox1","hc",0.672839506172839
"5","pcox1","hc",0.689956331877729
"6","pcox1","hc",0.625592417061611
"7","pcox1","hc",0.637755102040816
"8","pcox1","hc",0.580188679245283
"9","pcox1","hc",0.589108910891089
"10","pcox1","hc",0.552631578947368
"11","pcox1","hc",0.588235294117647
"12","pcox1","hc",0.608910891089109
"13","pcox1","hc",0.543147208121827
"14","pcox1","hc",0.573333333333333
"15","pcox1","hc",0.592233009708738
"16","pcox1","hc",0.611353711790393
"17","pcox1","hc",0.696335078534031
"18","pcox1","hc",0.531428571428571
"19","pcox1","hc",0.446700507614213
"20","pcox1","hc",0.708791208791209
"21","pcox2","hc",0.5
"22","pcox2","hc",0.5
"23","pcox2","hc",0.5
"24","pcox2","hc",0.5
"25","pcox2","hc",0.5
"26","pcox2","hc",0.592417061611374
"27","pcox2","hc",0.658163265306122
"28","pcox2","hc",0.476415094339623
"29","pcox2","hc",0.5
"30","pcox2","hc",0.539473684210526
"31","pcox2","hc",0.5
"32","pcox2","hc",0.569306930693069
"33","pcox2","hc",0.5
"34","pcox2","hc",0.5
"35","pcox2","hc",0.538834951456311
"36","pcox2","hc",0.5
"37","pcox2","hc",0.492146596858639
"38","pcox2","hc",0.5
"39","pcox2","hc",0.416243654822335
"40","pcox2","hc",0.5
"41","pcox3","hc",0.62621359223301
"42","pcox3","hc",0.681564245810056
"43","pcox3","hc",0.533653846153846
"44","pcox3","hc",0.641975308641975
"45","pcox3","hc",0.663755458515284
"46","pcox3","hc",0.611374407582938
"47","pcox3","hc",0.658163265306122
"48","pcox3","hc",0.608490566037736
"49","pcox3","hc",0.603960396039604
"50","pcox3","hc",0.539473684210526
"51","pcox3","hc",0.520361990950226
"52","pcox3","hc",0.608910891089109
"53","pcox3","hc",0.522842639593909
"54","pcox3","hc",0.506666666666667
"55","pcox3","hc",0.587378640776699
"56","pcox3","hc",0.59825327510917
"57","pcox3","hc",0.612565445026178
"58","pcox3","hc",0.531428571428571
"59","pcox3","hc",0.401015228426396
"60","pcox3","hc",0.659340659340659
"61","rsf1","hc",0.691943127962085
"62","rsf1","hc",0.612903225806452
"63","rsf1","hc",0.582089552238806
"64","rsf1","hc",0.502564102564103
"65","rsf1","hc",0.577669902912621
"66","rsf1","hc",0.578313253012048
"67","rsf1","hc",0.754189944134078
"68","rsf1","hc",0.335260115606936
"69","rsf1","hc",0.59051724137931
"70","rsf1","hc",0.69047619047619
"71","rsf1","hc",0.636363636363636
"72","rsf1","hc",0.63265306122449
"73","rsf1","hc",0.563063063063063
"74","rsf1","hc",0.651428571428571
"75","rsf1","hc",0.528846153846154
"76","rsf1","hc",0.664092664092664
"77","rsf1","hc",0.671957671957672
"78","rsf1","hc",0.590277777777778
"79","rsf1","hc",0.58641975308642
"80","rsf1","hc",0.598958333333333
"81","rsf1","hc",0.650655021834061
"82","rsf1","hc",0.727272727272727
"83","rsf1","hc",0.651315789473684
"84","rsf1","hc",0.695652173913043
"85","rsf1","hc",0.587677725118483
"86","rsf1","hc",0.632034632034632
"87","rsf1","hc",0.779411764705882
"88","rsf1","hc",0.582938388625592
"89","rsf1","hc",0.576354679802956
"90","rsf1","hc",0.597633136094675
"91","rsf1","hc",0.637755102040816
"92","rsf1","hc",0.580459770114943
"93","rsf1","hc",0.671957671957672
"94","rsf1","hc",0.565022421524664
"95","rsf1","hc",0.622222222222222
"96","rsf1","hc",0.705202312138728
"97","rsf1","hc",0.648514851485149
"98","rsf1","hc",0.668604651162791
"99","rsf1","hc",0.534653465346535
"100","rsf1","hc",0.537735849056604
"101","rsf1","hc",0.674008810572687
"102","rsf1","hc",0.482608695652174
"103","rsf1","hc",0.616352201257862
"104","rsf1","hc",0.644736842105263
"105","rsf1","hc",0.594059405940594
"106","rsf1","hc",0.456
"107","rsf1","hc",0.597883597883598
"108","rsf1","hc",0.62962962962963
"109","rsf1","hc",0.5
"110","rsf1","hc",0.762820512820513
"111","rsf1","hc",0.648809523809524
"112","rsf1","hc",0.626794258373206
"113","rsf1","hc",0.604395604395604
"114","rsf1","hc",0.592760180995475
"115","rsf1","hc",0.733727810650888
"116","rsf1","hc",0.688118811881188
"117","rsf1","hc",0.573684210526316
"118","rsf1","hc",0.646766169154229
"119","rsf1","hc",0.566666666666667
"120","rsf1","hc",0.574850299401198
"121","rsf1","hc",0.587755102040816
"122","rsf1","hc",0.538071065989848
"123","rsf1","hc",0.703125
"124","rsf1","hc",0.681564245810056
"125","rsf1","hc",0.729559748427673
"126","rsf1","hc",0.680851063829787
"127","rsf1","hc",0.482558139534884
"128","rsf1","hc",0.604444444444444
"129","rsf1","hc",0.52
"130","rsf1","hc",0.723529411764706
"131","rsf1","hc",0.616504854368932
"132","rsf1","hc",0.567164179104478
"133","rsf1","hc",0.663212435233161
"134","rsf1","hc",0.579234972677596
"135","rsf1","hc",0.732620320855615
"136","rsf1","hc",0.672489082969432
"137","rsf1","hc",0.764705882352941
"138","rsf1","hc",0.47
"139","rsf1","hc",0.736526946107784
"140","rsf1","hc",0.486111111111111
"141","rsf1","hc",0.622727272727273
"142","rsf1","hc",0.641379310344828
"143","rsf1","hc",0.675
"144","rsf1","hc",0.544186046511628
"145","rsf1","hc",0.581151832460733
"146","rsf1","hc",0.696132596685083
"147","rsf1","hc",0.525345622119816
"148","rsf1","hc",0.60952380952381
"149","rsf1","hc",0.514285714285714
"150","rsf1","hc",0.687150837988827
"151","rsf1","hc",0.566115702479339
"152","rsf1","hc",0.664705882352941
"153","rsf1","hc",0.543147208121827
"154","rsf1","hc",0.642487046632124
"155","rsf1","hc",0.626582278481013
"156","rsf1","hc",0.558558558558559
"157","rsf1","hc",0.648241206030151
"158","rsf1","hc",0.705882352941177
"159","rsf1","hc",0.653846153846154
"160","rsf1","hc",0.578034682080925
"161","mtlr1","hc",0.582938388625592
"162","mtlr1","hc",0.741935483870968
"163","mtlr1","hc",0.721393034825871
"164","mtlr1","hc",0.671794871794872
"165","mtlr1","hc",0.689320388349515
"166","mtlr1","hc",0.666666666666667
"167","mtlr1","hc",0.64804469273743
"168","mtlr1","hc",0.763005780346821
"169","mtlr1","hc",0.646551724137931
"170","mtlr1","hc",0.76984126984127
"171","mtlr1","hc",0.767045454545455
"172","mtlr1","hc",0.63265306122449
"173","mtlr1","hc",0.644144144144144
"174","mtlr1","hc",0.691428571428571
"175","mtlr1","hc",0.658653846153846
"176","mtlr1","hc",0.71042471042471
"177","mtlr1","hc",0.703703703703704
"178","mtlr1","hc",0.576388888888889
"179","mtlr1","hc",0.709876543209877
"180","mtlr1","hc",0.708333333333333
"181","mtlr1","hc",0.672489082969432
"182","mtlr1","hc",0.515151515151515
"183","mtlr1","hc",0.625
"184","mtlr1","hc",0.690821256038647
"185","mtlr1","hc",0.625592417061611
"186","mtlr1","hc",0.601731601731602
"187","mtlr1","hc",0.779411764705882
"188","mtlr1","hc",0.758293838862559
"189","mtlr1","hc",0.586206896551724
"190","mtlr1","hc",0.63905325443787
"191","mtlr1","hc",0.63265306122449
"192","mtlr1","hc",0.64367816091954
"193","mtlr1","hc",0.645502645502645
"194","mtlr1","hc",0.677130044843049
"195","mtlr1","hc",0.605555555555556
"196","mtlr1","hc",0.676300578034682
"197","mtlr1","hc",0.673267326732673
"198","mtlr1","hc",0.587209302325581
"199","mtlr1","hc",0.643564356435644
"200","mtlr1","hc",0.726415094339623
"201","mtlr1","hc",0.669603524229075
"202","mtlr1","hc",0.58695652173913
