,model,variable,value
6140,pcox1,auc1,0.623651943
6141,pcox1,auc1,0.5
6142,pcox1,auc1,0.578971012
6143,pcox1,auc1,0.573353435
6144,pcox1,auc1,0.533080068
6145,pcox1,auc1,0.554928428
6146,pcox1,auc1,0.5
6147,pcox1,auc1,0.5
6148,pcox1,auc1,0.592511992
6149,pcox1,auc1,0.528441781
6150,pcox1,auc1,0.5
6151,pcox1,auc1,0.552341782
6152,pcox1,auc1,0.5
6153,pcox1,auc1,0.566122943
6154,pcox1,auc1,0.577975994
6155,pcox1,auc1,0.560200229
6156,pcox1,auc1,0.625512435
6157,pcox1,auc1,0.602171442
6158,pcox1,auc1,0.536700259
6159,pcox1,auc1,0.587029548
6160,pcox1,auc1,0.611025686
6161,pcox1,auc1,0.526436844
6162,pcox1,auc1,0.54147126
6163,pcox1,auc1,0.526862587
6164,pcox1,auc1,0.5
6165,pcox1,auc1,0.542841844
6166,pcox1,auc1,0.5
6167,pcox1,auc1,0.601420108
6168,pcox1,auc1,0.556731747
6169,pcox1,auc1,0.5
6170,pcox1,auc1,0.540614361
6171,pcox1,auc1,0.57434667
6172,pcox1,auc1,0.556756985
6173,pcox1,auc1,0.482389118
6174,pcox1,auc1,0.5
6175,pcox1,auc1,0.665458527
6176,pcox1,auc1,0.548367972
6177,pcox1,auc1,0.5
6178,pcox2,auc1,0.595865793
6179,pcox2,auc1,0.529654664
6180,pcox2,auc1,0.5
6181,pcox2,auc1,0.516096369
6182,pcox2,auc1,0.5
6183,pcox2,auc1,0.618486759
6184,pcox2,auc1,0.589360712
6185,pcox2,auc1,0.56266337
6186,pcox2,auc1,0.5
6187,pcox2,auc1,0.549805012
6188,pcox2,auc1,0.559912043
6189,pcox2,auc1,0.551981492
6190,pcox2,auc1,0.46741904
6191,pcox2,auc1,0.5
6192,pcox2,auc1,0.5
6193,pcox2,auc1,0.5
6194,pcox2,auc1,0.570570256
6195,pcox2,auc1,0.590709723
6196,pcox2,auc1,0.541869097
6197,pcox2,auc1,0.591669196
6198,pcox2,auc1,0.511953534
6199,pcox2,auc1,0.560296473
6200,pcox2,auc1,0.604952173
6201,pcox2,auc1,0.5
6202,pcox2,auc1,0.616993615
6203,pcox2,auc1,0.5
6204,pcox2,auc1,0.5
6205,pcox2,auc1,0.562913377
6206,pcox2,auc1,0.584523292
6207,pcox2,auc1,0.515026969
6208,pcox2,auc1,0.5
6209,pcox2,auc1,0.553746862
6210,pcox2,auc1,0.5
6211,pcox2,auc1,0.600826523
6212,pcox2,auc1,0.489894766
6213,pcox2,auc1,0.5
6214,pcox2,auc1,0.5
6215,pcox2,auc1,0.55085609
6216,pcox2,auc1,0.533624697
6217,pcox2,auc1,0.5
6218,pcox2,auc1,0.5
6219,pcox2,auc1,0.554258679
6220,pcox2,auc1,0.5
6221,pcox2,auc1,0.5
6222,pcox2,auc1,0.569681099
6223,pcox2,auc1,0.572901355
6224,pcox2,auc1,0.579009211
6225,pcox2,auc1,0.504477855
6226,pcox2,auc1,0.5
6227,pcox2,auc1,0.580221177
6228,pcox2,auc1,0.547588141
6229,pcox2,auc1,0.572177157
6230,pcox2,auc1,0.5
6231,pcox2,auc1,0.514485182
6232,pcox2,auc1,0.5
6233,pcox2,auc1,0.563009012
6234,pcox2,auc1,0.547901374
6235,pcox2,auc1,0.634786544
6236,pcox2,auc1,0.598623357
6237,pcox2,auc1,0.510261641
6238,pcox2,auc1,0.5
6239,pcox2,auc1,0.515202829
6240,pcox2,auc1,0.61403587
6241,pcox2,auc1,0.5
6242,pcox2,auc1,0.596469696
6243,pcox2,auc1,0.568364354
6244,pcox2,auc1,0.536307871
6245,pcox2,auc1,0.554329705
6246,pcox2,auc1,0.5
6247,pcox2,auc1,0.5
6248,pcox2,auc1,0.586567602
6249,pcox2,auc1,0.524606672
6250,pcox2,auc1,0.5
6251,pcox2,auc1,0.544879044
6252,pcox2,auc1,0.5
6253,pcox2,auc1,0.570922495
6254,pcox2,auc1,0.58206197
6255,pcox2,auc1,0.555786008
6256,pcox2,auc1,0.632911584
6257,pcox2,auc1,0.588576152
6258,pcox2,auc1,0.5
6259,pcox2,auc1,0.583508187
6260,pcox2,auc1,0.5
6261,pcox2,auc1,0.52406917
6262,pcox2,auc1,0.5
6263,pcox2,auc1,0.526557603
6264,pcox2,auc1,0.5
6265,pcox2,auc1,0.544083382
6266,pcox2,auc1,0.5
6267,pcox2,auc1,0.600619219
6268,pcox2,auc1,0.558598768
6269,pcox2,auc1,0.5
6270,pcox2,auc1,0.537010011
6271,pcox2,auc1,0.565056638
6272,pcox2,auc1,0.5
6273,pcox2,auc1,0.477043003
6274,pcox2,auc1,0.5
6275,pcox2,auc1,0.650924836
6276,pcox2,auc1,0.549999791
6277,pcox2,auc1,0.5
6278,pcox3,auc1,0.605380674
6279,pcox3,auc1,0.534084084
6280,pcox3,auc1,0.5
6281,pcox3,auc1,0.520189217
6282,pcox3,auc1,0.5
6283,pcox3,auc1,0.614542307
6284,pcox3,auc1,0.593104919
6285,pcox3,auc1,0.581167736
6286,pcox3,auc1,0.5
6287,pcox3,auc1,0.541092032
6288,pcox3,auc1,0.563440629
6289,pcox3,auc1,0.559216205
6290,pcox3,auc1,0.482613298
6291,pcox3,auc1,0.5
6292,pcox3,auc1,0.582041454
6293,pcox3,auc1,0.5
6294,pcox3,auc1,0.576919075
6295,pcox3,auc1,0.583087896
6296,pcox3,auc1,0.558417197
6297,pcox3,auc1,0.588397135
6298,pcox3,auc1,0.523254947
6299,pcox3,auc1,0.573311489
6300,pcox3,auc1,0.592820289
6301,pcox3,auc1,0.5
6302,pcox3,auc1,0.625553395
6303,pcox3,auc1,0.5
6304,pcox3,auc1,0.5
6305,pcox3,auc1,0.559196857
6306,pcox3,auc1,0.586270709
6307,pcox3,auc1,0.525119712
6308,pcox3,auc1,0.5
6309,pcox3,auc1,0.554280839
6310,pcox3,auc1,0.5
6311,pcox3,auc1,0.594261218
6312,pcox3,auc1,0.5
6313,pcox3,auc1,0.5
6314,pcox3,auc1,0.5
6315,pcox3,auc1,0.555455144
6316,pcox3,auc1,0.53227621
6317,pcox3,auc1,0.5
6318,pcox3,auc1,0.5
6319,pcox3,auc1,0.575098168
6320,pcox3,auc1,0.5
6321,pcox3,auc1,0.701335081
6322,pcox3,auc1,0.57661372
6323,pcox3,auc1,0.580605846
6324,pcox3,auc1,0.578449473
6325,pcox3,auc1,0.504325221
6326,pcox3,auc1,0.5
6327,pcox3,auc1,0.593769097
6328,pcox3,auc1,0.538244127
6329,pcox3,auc1,0.586705283
6330,pcox3,auc1,0.5
6331,pcox3,auc1,0.531769489
6332,pcox3,auc1,0.5
6333,pcox3,auc1,0.557866238
6334,pcox3,auc1,0.560239499
6335,pcox3,auc1,0.648015445
6336,pcox3,auc1,0.595921441
6337,pcox3,auc1,0.517234685
6338,pcox3,auc1,0.5
6339,pcox3,auc1,0.53476249
6340,pcox3,auc1,0.62682612
6341,pcox3,auc1,0.5
6342,pcox3,auc1,0.575524656
6343,pcox3,auc1,0.582881616
6344,pcox3,auc1,0.534948624
6345,pcox3,auc1,0.556470734
6346,pcox3,auc1,0.555027107
6347,pcox3,auc1,0.5
6348,pcox3,auc1,0.591753217
6349,pcox3,auc1,0.53088311
6350,pcox3,auc1,0.5
6351,pcox3,auc1,0.555798943
6352,pcox3,auc1,0.531843433
6353,pcox3,auc1,0.5
6354,pcox3,auc1,0.57317156
6355,pcox3,auc1,0.564311089
6356,pcox3,auc1,0.627369198
6357,pcox3,auc1,0.604679657
6358,pcox3,auc1,0.5
6359,pcox3,auc1,0.587301201
6360,pcox3,auc1,0.611710674
6361,pcox3,auc1,0.526876881
6362,pcox3,auc1,0.5
6363,pcox3,auc1,0.526353936
6364,pcox3,auc1,0.5
6365,pcox3,auc1,0.545190622
6366,pcox3,auc1,0.5
6367,pcox3,auc1,0.602667593
6368,pcox3,auc1,0.557994126
6369,pcox3,auc1,0.5
6370,pcox3,auc1,0.541995891
6371,pcox3,auc1,0.572808918
6372,pcox3,auc1,0.55731922
6373,pcox3,auc1,0.483459571
6374,pcox3,auc1,0.5
6375,pcox3,auc1,0.664385495
6376,pcox3,auc1,0.54721503
6377,pcox3,auc1,0.5
6378,rsf1,auc1,0.647277437
6379,rsf1,auc1,0.638694385
6380,rsf1,auc1,0.680309693
6381,rsf1,auc1,0.599050781
6382,rsf1,auc1,0.585303707
6383,rsf1,auc1,0.621323618
6384,rsf1,auc1,0.622151315
6385,rsf1,auc1,0.699610456
6386,rsf1,auc1,0.603996315
6387,rsf1,auc1,0.563409576
6388,rsf1,auc1,0.625171807
6389,rsf1,auc1,0.662164658
6390,rsf1,auc1,0.607173436
6391,rsf1,auc1,0.646297064
6392,rsf1,auc1,0.583023494
6393,rsf1,auc1,0.596486731
6394,rsf1,auc1,0.640909915
6395,rsf1,auc1,0.666411729
6396,rsf1,auc1,0.597952522
6397,rsf1,auc1,0.656132576
6398,rsf1,auc1,0.56489487
